"Id","IsDeleted","AccountId","RecordTypeId","IsPrivate","Name","Description","StageName","Amount","Probability","ExpectedRevenue","TotalOpportunityQuantity","CloseDate","Type","NextStep","LeadSource","IsClosed","IsWon","ForecastCategory","ForecastCategoryName","CurrencyIsoCode","CampaignId","HasOpportunityLineItem","Pricebook2Id","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","FiscalQuarter","FiscalYear","Fiscal","ContactId","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","SyncedQuoteId","ContractId","HasOpenActivity","HasOverdueTask","LastAmountChangedHistoryId","LastCloseDateChangedHistoryId","CanalDistribuicao__c","CapitalSegurado__c","CodigoCorretor__c","Congenere__c","CorretorPrincipal__c","CusteioSegurado__c","CusteioSubEstipulante__c","CustoApolice__c","DataCalculo__c","DataCriacaoPortal__c","Dependentes__c","DescontoAgravoComercial__c","DescontoPremioComercial__c","DescontoPremioPuro__c","Destino__c","Encargos__c","EventoLocalFechadoDelimitado__c","FaixaIdade__c","FaixaRenda__c","FormaCusteio__c","FormaPagamento__c","FormaTrabalho__c","HaControlePublico__c","IncluiPaisEuropeu__c","InformacoesEvento__c","Iof__c","Juros__c","JustificativasPareceres__c","LivreEscolha__c","MeioComercializacao__c","MultiploSalarial__c","NumeroPortal__c","Numero__c","ObservacoesGerais__c","OrcamentoAfastamento__c","Origem__c","PorQuantoTempoQuerGarantirRenda__c","Payload__c","Percentual__c","PossuiAfastados__c","PossuiTrackageBagagem__c","PremioComercial__c","PremioInformado__c","PremioPuroInterno__c","PremioPuroResseguro__c","PremioPuro__c","PremioTotal__c","PrestadoresServicosEstagiarios__c","Produto__c","ProtecaoParaQuem__c","QuantidadeDias__c","QuantidadeFuncionarios__c","QuantidadeMotoboys__c","QuantidadeMotoristas__c","QuantidadeParcelas__c","QuantidadePassageiros070Anos__c","QuantidadePassageirosIdosos__c","QuantidadePassageirosNaoIdosos__c","QuantidadePassageiros__c","QuantidadeSocios__c","QuantidadeVidas__c","Sinistralidade__c","TaxaAnual__c","TaxaComercial__c","TaxaMensal__c","TaxaPuraInterna__c","TaxaPuraResseguro__c","TaxaPura__c","TaxaTotal__c","TaxaVigencia__c","TempoPermanencia__c","TipoAdesao__c","TipoCalculo__c","TipoEvento__c","TipoProtecao__c","TipoSegurado__c","TipoViagem__c","TipoVigencia__c","Total__c","TransferenciaCongenere__c","UtilizaMoto__c","ViagemAventura__c","VidasEntre7074Anos__c","VidasEntre7190Anos__c","VigenciaFinal__c","VigenciaInicial__c","VigenciaMenor365Dias__c","DescontoAgravoMonetarioComercial__c","DescontoAgravoMonetarioInformado__c","DescontoAgravoMonetarioTecnico__c","DescontoAgravoPercentualComercial__c","DescontoAgravoPercentualInformado__c","DescontoAgravoPercentualTecnico__c","TipoDescontoAgravo__c","TipoEndosso__c","EntradaNegocio__c","ContadorOrcamento__c","Consultivo__c","DataVencimento__c","DescontoAgravoMonetarioFormaPagto__c","DescontoAgravoMonetarioParcelamento__c","DescontoAgravoPercentualFormaPagto__c","DescontoAgravoPercentualParcelamento__c","CotacaoMoeda__c","MoedaOrcamento__c","NumeroOferta__c","PaisesDestino__c","Customizavel__c","RamoOrcamento__c","Segmento__c","VigenciaFinalAlterada__c","DLL__c","Tarifa__c","NomeOrcamento__c","QuantidadeGarantias__c"
"0060t00000FhPdbAAF","false","0010t00001HWJmQAAX","012f4000000QY39AAG","false","ARQ-11146338","","Devolvida","27.79","0","0","","2019-07-04","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-04T14:43:22.000+0000","005f4000000jPAEAA2","2019-07-04T14:43:24.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-04","","","","","","0","false","","","","","","false","false","","0.11","0","","","ARQ","","","11146338","","","18","","","","","false","27.68","27.720000000000002","","","3.98","27.72","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067548141","","","","0.009716","0.06737799452802024","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.07","","","-0.2518891999999995","","","","RENNER - SEDE DAS LOJAS RENNER","00009446","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjKBCAA3","false","0010t00001HWHrvAAH","012f4000000QY39AAG","false","ARQ-11242037","","Devolvida","26.96","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T19:30:50.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:52.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.11","0","","","ARQ","","","11242037","","","18","","","","","false","26.85","26.88","","","3.86","26.88","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067576707","","","","0.009716","0.06737618258271648","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.08","","","-0.29673599999999745","","","","RENNER - SEDE DAS LOJAS RENNER","00018880","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FhGxhAAF","false","0010t00001HWJ5EAAX","012f4000000QY39AAG","false","ARQ-01144826","","Devolvida","46.94","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:08:51.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:53.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.18","0","","","ARQ","","","01144826","","","18","","","","","false","46.76","26.88","","","5.78","26.88","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.032370319","","","","0.006118","0.01853673146052199","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-20.06","","","-42.735406899999994","","","","RENNER - SEDE DAS LOJAS RENNER","00004366","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FhI2uAAF","false","0010t00001HWK0gAAH","012f4000000QY39AAG","false","ARQ-01146787","","Devolvida","12.74","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:18:08.000+0000","005f4000000jPAEAA2","2019-07-03T20:18:10.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.05","0","","","ARQ","","","01146787","","","18","","","","","false","12.69","6.16","","","1.52","6.16","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.009237473","","","","0.001748","0.00446647045676746","","","","","","","","","","","false","false","false","0","","2019-09-28","2019-07-29","false","","-6.58","","","-51.64835169999999","","","","RENNER - SEDE DAS LOJAS RENNER","00005370","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FjGhEAAV","false","0010t00001HEFWLAA5","012f4000000QY39AAG","false","647658","","Em criação","","10","","","2020-06-18","Novo","","","false","false","Pipeline","Pipeline","BRL","","false","","005f4000000jPAEAA2","2019-07-19T15:03:08.000+0000","005f4000000jPAEAA2","2019-07-19T15:03:08.000+0000","005f4000000jPAEAA2","2021-02-10T17:31:24.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000062q7eEAA","","","","","","","","2019-05-30","","","","","","","0","false","","","","","","false","false","","1.24","0","","","PMC","","988444","","","","","","","","","false","4.38","","","","3.98","5","","01t0t000001YtKwAAK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Periódico","","false","false","false","0","","2020-06-18","2019-06-19","false","","","-13.56","","","-5.9","","","Corretor 2.0","00016324","false","","","","","","","","","","false","","Individual","false","","","","5"
"0060t00000TOmw8AAD","false","0010t00001HWGMyAAP","012f4000000QY39AAG","false","ARQ-06600962","","Contratado","28.92","100","28.92","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:34.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:40.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.11","0","","","ARQ","","","06600962","","","18","","","","","false","28.81","28.900000000000002","","","4.14","28.9","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048244954","","","","0.006937","0.0482115895748769","","","","","","","","","","","false","false","false","0","","2020-09-13","2020-04-14","false","","-0.02","","","-0.06915629999999506","","","","RENNER - SHOPPING C. IGUATEMI FORTALEZA","00362912","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOmxNAAT","false","0010t00001Nr8rZAAR","012f4000000QY39AAG","false","ARQ-06600876","","Contratado","3.53","100","3.53","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:33.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:39.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0","0","","","ARQ","","","06600876","","","18","","","","","false","3.53","3.54","","","0.51","3.54","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.019351679","","","","0.0027748","0.019406499616723617","","","","","","","","","","","false","false","false","0","","2020-06-13","2020-04-14","false","","0.01","","","0.2832860999999909","","","","RENNER - SHOPPING ILHA","00362905","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOmy6AAD","false","0010t00001Nr82gAAB","012f4000000QY39AAG","false","ARQ-06601318","","Contratado","10.72","100","10.72","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:57:02.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:08.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.04","0","","","ARQ","","","06601318","","","18","","","","","false","10.68","10.700000000000001","","","1.54","10.7","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048238782","","","","0.006937","0.0481487842551085","","","","","","","","","","","false","false","false","0","","2020-09-13","2020-04-14","false","","-0.02","","","-0.1865671999999985","","","","RENNER - SHOPPING LAJEADO","00363039","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOmz9AAD","false","0010t00001Nr8PBAAZ","012f4000000QY39AAG","false","ARQ-06598123","","Contratado","7.84","100","7.84","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:53:38.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:42.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.04","0","","","ARQ","","","06598123","","","18","","","","","false","7.8","7.84","","","1.12","7.84","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.038597237","","","","0.0055496","0.038597237","","","","","","","","","","","false","false","false","0","","2020-08-12","2020-04-13","false","","0","","","0","","","","RENNER - SHOPPING CENTER CAPIM DORADO","00361937","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOmzAAAT","false","0010t00001MZBHmAAP","012f4000000QY39AAG","false","ARQ-06599185","","Contratado","45.97","100","45.97","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:54:41.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:46.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.17","0","","","ARQ","","","06599185","","","18","","","","","false","45.8","45.92","","","6.59","45.92","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067533277","","","","0.0097118","0.06745982335073852","","","","","","","","","","","false","false","false","0","","2020-11-12","2020-04-13","false","","-0.05","","","-0.10876659999999871","","","","RENNER - SHOPPING NITEROI","00362295","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOmzUAAT","false","0010t00001Nr8EWAAZ","012f4000000QY39AAG","false","ARQ-06601330","","Contratado","2.78","100","2.78","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:57:02.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:09.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0","0","","","ARQ","","","06601330","","","18","","","","","false","2.78","2.78","","","0.4","2.78","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.01918","","","","0.0027748","0.01918","","","","","","","","","","","false","false","false","0","","2020-06-13","2020-04-14","false","","0","","","0","","","","RENNER - SHOPPING CENTER IGUATEMI MACEIÓ","00363058","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOmzcAAD","false","0010t00001Nr8dUAAR","012f4000000QY39AAG","false","ARQ-06599296","","Contratado","3.34","100","3.34","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:54:50.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:56.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0","0","","","ARQ","","","06599296","","","18","","","","","false","3.34","3.34","","","0.48","3.34","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.019304641","","","","0.0027748","0.019304641","","","","","","","","","","","false","false","false","0","","2020-06-12","2020-04-13","false","","0","","","0","","","","RENNER - RIOMAR SHOPPING FORTALEZA","00362357","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOn1mAAD","false","0010t00001IuR8hAAF","012f4000000QY39AAG","false","ARQ-06597744","","Contratado","16.79","100","16.79","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:53:09.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:14.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.07","0","","","ARQ","","","06597744","","","18","","","","","false","16.72","16.8","","","2.4","16.8","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048254487","","","","0.006937","0.048283226986421304","","","","","","","","","","","false","false","false","0","","2020-09-12","2020-04-13","false","","0.01","","","0.059559200000003365","","","","RENNER - SHOPPING METRÓPOLE ANANINDEUA","00361810","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOn1nAAD","false","0010t00001IunB5AAJ","012f4000000QY39AAG","false","ARQ-06598256","","Contratado","16.79","100","16.79","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:53:47.000+0000","005f4000000jPAEAA2","2020-04-15T18:53:52.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.07","0","","","ARQ","","","06598256","","","18","","","","","false","16.72","16.8","","","2.4","16.8","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048254487","","","","0.006937","0.048283226986421304","","","","","","","","","","","false","false","false","0","","2020-09-12","2020-04-13","false","","0.01","","","0.059559200000003365","","","","RENNER - COLINAS SHOPPING","00362003","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOn1oAAD","false","0010t00001Nr8dFAAR","012f4000000QY39AAG","false","ARQ-06599307","","Contratado","20.51","100","20.51","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:54:50.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:55.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.08","0","","","ARQ","","","06599307","","","18","","","","","false","20.43","20.5","","","2.94","20.5","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048225037","","","","0.006937","0.04820152406338502","","","","","","","","","","","false","false","false","0","","2020-09-12","2020-04-13","false","","-0.01","","","-0.048756699999996655","","","","RENNER - Rondon Plaza Shop","00362334","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOn4dAAD","false","0010t00001IueCPAAZ","012f4000000QY39AAG","false","ARQ-06598977","","Contratado","7.29","100","7.29","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:54:31.000+0000","005f4000000jPAEAA2","2020-04-15T18:54:36.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.03","0","","","ARQ","","","06598977","","","18","","","","","false","7.26","7.32","","","1.05","7.32","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.038509532","","","","0.0055496","0.03866800742733423","","","","","","","","","","","false","false","false","0","","2020-08-12","2020-04-13","false","","0.03","","","0.41152259999999163","","","","RENNER - SHOPPING ESTAÇÃO BH","00362222","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOn4nAAD","false","0010t00001HvmwJAAR","012f4000000QY39AAG","false","ARQ-06601109","","Contratado","38.21","100","38.21","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:49.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:27.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.14","0","","","ARQ","","","06601109","","","18","","","","","false","38.07","38.24","","","5.47","38.24","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.077191528","","","","0.0110992","0.07725213369314475","","","","","","","","","","","false","false","false","0","","2020-12-14","2020-04-14","false","","0.03","","","0.07851340000000206","","","","RENNER - CENTER SHOPPING","00362963","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnLQAA1","false","0010t00001Nr8uGAAR","012f4000000QY39AAG","false","ARQ-06609018","","Contratado","10.48","100","10.48","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T19:00:02.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:09.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.05","0","","","ARQ","","","06609018","","","18","","","","","false","10.43","10.48","","","1.5","10.48","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.038592483","","","","0.0055496","0.038592483","","","","","","","","","","","false","false","false","0","","2020-08-13","2020-04-14","false","","0","","","0","","","","RENNER - PATIO ARAPIRACA GARDEN SHOPPING","00363077","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnLnAAL","false","0010t00001IusQ1AAJ","012f4000000QY39AAG","false","ARQ-06601056","","Contratado","10.25","100","10.25","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:49.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.04","0","","","ARQ","","","06601056","","","18","","","","","false","10.21","10.25","","","1.47","10.25","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048239162","","","","0.006937","0.048239162","","","","","","","","","","","false","false","false","0","","2020-09-13","2020-04-14","false","","0","","","0","","","","RENNER - SHOPPING NITEROI","00362960","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnOnAAL","false","0010t00001Nr8uAAAR","012f4000000QY39AAG","false","ARQ-06601201","","Contratado","32.95","100","32.95","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:52.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:57.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.13","0","","","ARQ","","","06601201","","","18","","","","","false","32.82","32.97","","","4.72","32.97","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067522944","","","","0.0097118","0.06756392907654911","","","","","","","","","","","false","false","false","0","","2020-11-13","2020-04-14","false","","0.02","","","0.06069799999999237","","","","RENNER - SHOPPING BOLULEVARD SÃO GONÇALO","00362982","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnQDAA1","false","0010t00001Nr8u5AAB","012f4000000QY39AAG","false","ARQ-06601153","","Contratado","5.01","100","5.01","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:52.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:57.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.01","0","","","ARQ","","","06601153","","","18","","","","","false","5","5.02","","","0.72","5.02","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.019303379","","","","0.0027748","0.019341908698911035","","","","","","","","","","","false","false","false","0","","2020-06-13","2020-04-14","false","","0.01","","","0.19960080000001046","","","","RENNER - SÃO BERNARDO PLAZA SHOPPING","00362985","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnQdAAL","false","0010t00001IvndfAAB","012f4000000QY39AAG","false","ARQ-06600997","","Contratado","5.59","100","5.59","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:48.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.02","0","","","ARQ","","","06600997","","","18","","","","","false","5.57","5.58","","","0.8","5.58","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.028971002","","","","0.0041622","0.028919175513783184","","","","","","","","","","","false","false","false","0","","2020-07-14","2020-04-14","false","","-0.01","","","-0.17889089999999497","","","","RENNER - ANÁLIA FRANCO","00362952","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnQxAAL","false","0010t00001Nr8s8AAB","012f4000000QY39AAG","false","ARQ-06601092","","Contratado","13.43","100","13.43","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:49.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.05","0","","","ARQ","","","06601092","","","18","","","","","false","13.38","13.440000000000001","","","1.92","13.44","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.028942077","","","","0.0041622","0.02896362729947628","","","","","","","","","","","false","false","false","0","","2020-07-14","2020-04-14","false","","0.01","","","0.07446010000000669","","","","RENNER - Rondon Plaza Shop","00362962","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnREAA1","false","0010t00001Nr8j3AAB","012f4000000QY39AAG","false","ARQ-06601163","","Contratado","18.2","100","18.2","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:58.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.07","0","","","ARQ","","","06601163","","","18","","","","","false","18.13","18.2","","","2.61","18.2","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.048222422","","","","0.006937","0.048222422","","","","","","","","","","","false","false","false","0","","2020-09-13","2020-04-14","false","","0","","","0","","","","RENNER - CONTINENTE PARK SHOPPING","00363012","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000TOnSIAA1","false","0010t00001IwVlWAAV","012f4000000QY39AAG","false","ARQ-06600296","","Contratado","18.76","100","18.76","","2020-04-15","Novo","","","true","true","Closed","Closed","BRL","","false","","005f4000000jPAEAA2","2020-04-15T18:55:47.000+0000","005f4000000jPAEAA2","2020-04-15T18:55:51.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:28.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2020-03-25","2020-04-15","","","","","","0","false","","","","","","false","false","","0.08","0","","","ARQ","","","06600296","","","18","","","","","false","18.68","18.76","","","2.69","18.76","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067566691","","","","0.0097118","0.067566691","","","","","","","","","","","false","false","false","0","","2020-11-13","2020-04-14","false","","0","","","0","","","","RENNER - SHOPPING PÁTIO MACEIÓ","00362635","false","","","","","","","","","","false","","Massificados","false","","","","5"
